producto,ciudad,month,precioPromedio
Coco,ARMENIA,8,3271.25
Coco,ARMENIA,9,3349.1428571428573
Coco,ARMENIA,10,3869.469387755102
Coco,ARMENIA,11,3982.4418604651164
Coco,ARMENIA,12,4290.808510638298
Coco,BARRANQUILLA,1,5912.903225806452
Coco,BARRANQUILLA,2,4575.3448275862065
Coco,BARRANQUILLA,3,4808.261538461538
Coco,BARRANQUILLA,4,5248.293103448276
Coco,BARRANQUILLA,5,4448.7962962962965
Coco,BARRANQUILLA,6,4495.98
Coco,BARRANQUILLA,7,4738.12962962963
Coco,BARRANQUILLA,8,4927.075471698113
Coco,BARRANQUILLA,9,4538.142857142857
Coco,BARRANQUILLA,10,4741.0
Coco,BARRANQUILLA,11,4970.5
Coco,BARRANQUILLA,12,5452.357142857143
Coco,"BOGOTÁ, D.C.",1,6041.0
Coco,"BOGOTÁ, D.C.",2,5122.873684210526
Coco,"BOGOTÁ, D.C.",3,5061.509259259259
Coco,"BOGOTÁ, D.C.",4,5130.860759493671
Coco,"BOGOTÁ, D.C.",5,4624.375
Coco,"BOGOTÁ, D.C.",6,4478.276315789473
Coco,"BOGOTÁ, D.C.",7,4470.376623376624
Coco,"BOGOTÁ, D.C.",8,4432.784615384616
Coco,"BOGOTÁ, D.C.",9,4720.16
Coco,"BOGOTÁ, D.C.",10,5149.446153846154
Coco,"BOGOTÁ, D.C.",11,4788.456140350877
Coco,"BOGOTÁ, D.C.",12,5275.455882352941
Coco,CALI,1,3913.3513513513512
Coco,CALI,2,3363.0491803278687
Coco,CALI,3,3314.859375
Coco,CALI,4,3399.0526315789475
Coco,CALI,5,3100.259259259259
Coco,CALI,6,2995.8571428571427
Coco,CALI,7,3059.5
Coco,CALI,8,3130.925925925926
Coco,CALI,9,3161.78
Coco,CALI,10,3295.132075471698
Coco,CALI,11,3306.3137254901962
Coco,CALI,12,3538.0666666666666
Coco,CARTAGENA DE INDIAS,1,5663.0
Coco,CARTAGENA DE INDIAS,2,4950.064516129032
Coco,CARTAGENA DE INDIAS,3,4965.028571428571
Coco,CARTAGENA DE INDIAS,4,5190.325
Coco,CARTAGENA DE INDIAS,5,4401.848484848485
Coco,CARTAGENA DE INDIAS,6,4421.64705882353
Coco,CARTAGENA DE INDIAS,7,4897.388888888889
Coco,CARTAGENA DE INDIAS,8,5375.944444444444
Coco,CARTAGENA DE INDIAS,9,5887.64705882353
Coco,CARTAGENA DE INDIAS,10,5946.685714285714
Coco,CARTAGENA DE INDIAS,11,5649.457142857143
Coco,CARTAGENA DE INDIAS,12,5599.758620689655
Coco,MANIZALES,1,5695.0
Coco,MANIZALES,2,4722.727272727273
Coco,MANIZALES,3,4504.428571428572
Coco,MANIZALES,4,4232.538461538462
Coco,MANIZALES,5,3668.8571428571427
Coco,MANIZALES,6,3689.0
Coco,MANIZALES,7,3716.5757575757575
Coco,MANIZALES,8,3916.1612903225805
Coco,MANIZALES,9,4221.151515151515
Coco,MANIZALES,10,4435.916666666667
Coco,MANIZALES,11,4570.0
Coco,MANIZALES,12,5267.9375
Coco,MEDELLÍN,1,8243.920634920634
Coco,MEDELLÍN,2,7264.9
Coco,MEDELLÍN,3,6764.0873786407765
Coco,MEDELLÍN,4,7185.275510204082
Coco,MEDELLÍN,5,6590.487804878048
Coco,MEDELLÍN,6,6161.012987012987
Coco,MEDELLÍN,7,6708.536585365854
Coco,MEDELLÍN,8,7643.975308641975
Coco,MEDELLÍN,9,8290.666666666666
Coco,MEDELLÍN,10,8263.421686746988
Coco,MEDELLÍN,11,8574.820512820514
Coco,MEDELLÍN,12,8829.064935064935
Coco,MONTERÍA,1,6106.25
Coco,MONTERÍA,2,5408.181818181818
Coco,MONTERÍA,3,5449.057142857143
Coco,MONTERÍA,4,5688.125
Coco,MONTERÍA,5,4615.8
Coco,MONTERÍA,6,4603.676470588235
Coco,MONTERÍA,7,4815.833333333333
Coco,MONTERÍA,8,4895.185185185185
Coco,MONTERÍA,9,5709.821428571428
Coco,MONTERÍA,10,5862.272727272727
Coco,MONTERÍA,11,5748.571428571428
Coco,MONTERÍA,12,6081.612903225807
Coco,PEREIRA,1,5374.933333333333
Coco,PEREIRA,2,4072.5061728395062
Coco,PEREIRA,3,3894.975
Coco,PEREIRA,4,3902.3823529411766
Coco,PEREIRA,5,3402.1129032258063
Coco,PEREIRA,6,3327.406779661017
Coco,PEREIRA,7,3398.5
Coco,PEREIRA,8,3827.1052631578946
Coco,PEREIRA,9,3970.061224489796
Coco,PEREIRA,10,4005.0227272727275
Coco,PEREIRA,11,4497.307692307692
Coco,PEREIRA,12,5162.766666666666
Coco,SINCELEJO,1,4961.7692307692305
Coco,SINCELEJO,2,4351.59375
Coco,SINCELEJO,3,4593.771428571428
Coco,SINCELEJO,4,4738.3
Coco,SINCELEJO,5,3860.7428571428572
Coco,SINCELEJO,6,3800.0
Coco,SINCELEJO,7,4102.28125
Coco,SINCELEJO,8,4417.363636363636
Coco,SINCELEJO,9,4674.117647058823
Coco,SINCELEJO,10,4655.545454545455
Coco,SINCELEJO,11,4812.657142857143
Coco,SINCELEJO,12,5102.666666666667
Coco,VALLEDUPAR,2,3708.3333333333335
Coco,VALLEDUPAR,3,3738.3333333333335
Coco,VALLEDUPAR,4,3850.0
Coco,VALLEDUPAR,5,3850.0
Coco,VALLEDUPAR,6,3872.0
Coco,VALLEDUPAR,7,3725.0
Coco,VALLEDUPAR,8,4333.333333333333
Coco,VALLEDUPAR,9,5604.916666666667
Coco,VALLEDUPAR,10,4024.6
Coco,VALLEDUPAR,11,3977.25
Coco,VALLEDUPAR,12,4158.333333333333
Granadilla,ARMENIA,1,6768.8
Granadilla,ARMENIA,2,6918.813953488372
Granadilla,ARMENIA,3,6488.2307692307695
Granadilla,ARMENIA,4,5844.275
Granadilla,ARMENIA,5,5776.594594594595
Granadilla,ARMENIA,6,5487.8
Granadilla,ARMENIA,7,5608.642857142857
Granadilla,ARMENIA,8,5894.69696969697
Granadilla,ARMENIA,9,5461.571428571428
Granadilla,ARMENIA,10,5404.844444444445
Granadilla,ARMENIA,11,5579.162790697675
Granadilla,ARMENIA,12,5959.04347826087
Granadilla,"BOGOTÁ, D.C.",1,8955.90909090909
Granadilla,"BOGOTÁ, D.C.",2,8885.572916666666
Granadilla,"BOGOTÁ, D.C.",3,7606.5
Granadilla,"BOGOTÁ, D.C.",4,6138.7959183673465
Granadilla,"BOGOTÁ, D.C.",5,5774.470588235294
Granadilla,"BOGOTÁ, D.C.",6,8216.493150684932
Granadilla,"BOGOTÁ, D.C.",7,8703.72619047619
Granadilla,"BOGOTÁ, D.C.",8,6401.067415730337
Granadilla,"BOGOTÁ, D.C.",9,5612.678571428572
Granadilla,"BOGOTÁ, D.C.",10,5312.781609195402
Granadilla,"BOGOTÁ, D.C.",11,5366.011627906977
Granadilla,"BOGOTÁ, D.C.",12,5988.6625
Granadilla,BUCARAMANGA,1,9746.964285714286
Granadilla,BUCARAMANGA,2,8912.117647058823
Granadilla,BUCARAMANGA,3,8034.181818181818
Granadilla,BUCARAMANGA,4,6847.48
Granadilla,BUCARAMANGA,5,6709.302325581395
Granadilla,BUCARAMANGA,6,8585.108108108108
Granadilla,BUCARAMANGA,7,9222.97435897436
Granadilla,BUCARAMANGA,8,7038.275
Granadilla,BUCARAMANGA,9,6253.105263157895
Granadilla,BUCARAMANGA,10,6142.90243902439
Granadilla,BUCARAMANGA,11,6236.452380952381
Granadilla,BUCARAMANGA,12,6659.974358974359
Granadilla,CALI,1,7723.411764705882
Granadilla,CALI,2,7249.84
Granadilla,CALI,3,7272.813559322034
Granadilla,CALI,4,5898.88524590164
Granadilla,CALI,5,5106.754716981132
Granadilla,CALI,6,6662.795454545455
Granadilla,CALI,7,8120.791666666667
Granadilla,CALI,8,6438.074074074074
Granadilla,CALI,9,5672.78
Granadilla,CALI,10,5255.169811320755
Granadilla,CALI,11,4913.607843137255
Granadilla,CALI,12,5140.720930232558
Granadilla,CÚCUTA,2,5502.722222222223
Granadilla,CÚCUTA,3,5890.0952380952385
Granadilla,CÚCUTA,4,5612.458333333333
Granadilla,CÚCUTA,5,5249.461538461538
Granadilla,CÚCUTA,6,5161.72
Granadilla,CÚCUTA,7,5849.777777777777
Granadilla,CÚCUTA,8,4890.0
Granadilla,CÚCUTA,9,5430.111111111111
Granadilla,CÚCUTA,10,5372.166666666667
Granadilla,CÚCUTA,11,4479.166666666667
Granadilla,CÚCUTA,12,3636.3636363636365
Granadilla,IBAGUÉ,1,5496.545454545455
Granadilla,IBAGUÉ,2,6268.64705882353
Granadilla,IBAGUÉ,3,5409.375
Granadilla,IBAGUÉ,4,4035.4166666666665
Granadilla,IBAGUÉ,5,4099.75
Granadilla,IBAGUÉ,6,5276.714285714285
Granadilla,IBAGUÉ,7,5630.727272727273
Granadilla,IBAGUÉ,8,4776.933333333333
Granadilla,IBAGUÉ,9,3864.681818181818
Granadilla,IBAGUÉ,10,4165.181818181818
Granadilla,IBAGUÉ,11,4146.85
Granadilla,IBAGUÉ,12,3813.5625
Granadilla,MANIZALES,1,7766.6
Granadilla,MANIZALES,2,7108.210526315789
Granadilla,MANIZALES,3,6620.444444444444
Granadilla,MANIZALES,4,6157.375
Granadilla,MANIZALES,5,4790.952380952381
Granadilla,MANIZALES,6,5050.272727272727
Granadilla,MANIZALES,7,6212.363636363636
Granadilla,MANIZALES,8,5520.888888888889
Granadilla,MANIZALES,9,5864.631578947368
Granadilla,MANIZALES,10,4935.151515151515
Granadilla,MANIZALES,11,4328.35
Granadilla,MANIZALES,12,6623.761904761905
Granadilla,MEDELLÍN,1,7353.111111111111
Granadilla,MEDELLÍN,2,6954.828282828283
Granadilla,MEDELLÍN,3,6605.881188118812
Granadilla,MEDELLÍN,4,5912.7040816326535
Granadilla,MEDELLÍN,5,6266.817073170731
Granadilla,MEDELLÍN,6,7885.87012987013
Granadilla,MEDELLÍN,7,7776.573170731707
Granadilla,MEDELLÍN,8,5620.888888888889
Granadilla,MEDELLÍN,9,5246.951807228916
Granadilla,MEDELLÍN,10,5477.614457831325
Granadilla,MEDELLÍN,11,5210.910256410257
Granadilla,MEDELLÍN,12,5626.948051948052
Granadilla,NEIVA,1,6790.285714285715
Granadilla,NEIVA,2,7930.142857142857
Granadilla,NEIVA,3,6716.421052631579
Granadilla,NEIVA,4,4845.870967741936
Granadilla,NEIVA,5,4467.52
Granadilla,NEIVA,6,4830.583333333333
Granadilla,NEIVA,7,5866.6
Granadilla,NEIVA,8,5243.615384615385
Granadilla,NEIVA,9,5007.545454545455
Granadilla,NEIVA,10,4763.379310344828
Granadilla,NEIVA,11,4311.481481481482
Granadilla,NEIVA,12,3977.8636363636365
Granadilla,PASTO,2,4738.285714285715
Granadilla,PASTO,3,5594.555555555556
Granadilla,PASTO,4,3523.25
Granadilla,PASTO,5,3606.294117647059
Granadilla,PASTO,6,4104.25
Granadilla,PASTO,7,4508.0
Granadilla,PASTO,8,2865.714285714286
Granadilla,PASTO,9,2249.375
Granadilla,PASTO,10,2802.5555555555557
Granadilla,PASTO,11,3444.3333333333335
Granadilla,PASTO,12,2565.0
Granadilla,PEREIRA,1,7473.038461538462
Granadilla,PEREIRA,2,7237.474576271186
Granadilla,PEREIRA,3,7595.125
Granadilla,PEREIRA,4,6251.613636363636
Granadilla,PEREIRA,5,6162.5
Granadilla,PEREIRA,6,6098.380952380952
Granadilla,PEREIRA,7,7204.829268292683
Granadilla,PEREIRA,8,6275.9152542372885
Granadilla,PEREIRA,9,6382.875
Granadilla,PEREIRA,10,5823.542372881356
Granadilla,PEREIRA,11,5398.509090909091
Granadilla,PEREIRA,12,5962.347826086957
Granadilla,POPAYÁN,1,6432.0
Granadilla,POPAYÁN,2,6832.125
Granadilla,POPAYÁN,3,7676.833333333333
Granadilla,POPAYÁN,4,5880.2
Granadilla,POPAYÁN,5,4815.722222222223
Granadilla,POPAYÁN,6,5318.941176470588
Granadilla,POPAYÁN,7,6668.166666666667
Granadilla,POPAYÁN,8,6286.444444444444
Granadilla,POPAYÁN,9,5067.941176470588
Granadilla,POPAYÁN,10,4926.470588235294
Granadilla,POPAYÁN,11,4725.722222222223
Granadilla,POPAYÁN,12,4271.9375
Granadilla,SAN JOSÉ DE CÚCUTA,1,7738.090909090909
Granadilla,SAN JOSÉ DE CÚCUTA,2,8345.2
Granadilla,SAN JOSÉ DE CÚCUTA,3,8519.81081081081
Granadilla,SAN JOSÉ DE CÚCUTA,4,8471.085714285715
Granadilla,SAN JOSÉ DE CÚCUTA,5,8390.785714285714
Granadilla,SAN JOSÉ DE CÚCUTA,6,7129.153846153846
Granadilla,SAN JOSÉ DE CÚCUTA,7,7504.56
Granadilla,SAN JOSÉ DE CÚCUTA,8,7944.142857142857
Granadilla,SAN JOSÉ DE CÚCUTA,9,7608.652173913043
Granadilla,SAN JOSÉ DE CÚCUTA,10,7539.791666666667
Granadilla,SAN JOSÉ DE CÚCUTA,11,7781.44
Granadilla,SAN JOSÉ DE CÚCUTA,12,7536.260869565217
Granadilla,TUNJA,1,7510.5
Granadilla,TUNJA,2,7869.1612903225805
Granadilla,TUNJA,3,7292.121212121212
Granadilla,TUNJA,4,5784.45
Granadilla,TUNJA,5,5366.848484848485
Granadilla,TUNJA,6,6609.633333333333
Granadilla,TUNJA,7,7039.037037037037
Granadilla,TUNJA,8,6038.6
Granadilla,TUNJA,9,5335.735294117647
Granadilla,TUNJA,10,5192.388888888889
Granadilla,TUNJA,11,5235.705882352941
Granadilla,TUNJA,12,5150.741935483871
Granadilla,VILLAVICENCIO,1,8949.24
Granadilla,VILLAVICENCIO,2,9858.28125
Granadilla,VILLAVICENCIO,3,8745.0
Granadilla,VILLAVICENCIO,4,6588.7
Granadilla,VILLAVICENCIO,5,6124.027777777777
Granadilla,VILLAVICENCIO,6,7954.294117647059
Granadilla,VILLAVICENCIO,7,9146.805555555555
Granadilla,VILLAVICENCIO,8,6734.055555555556
Granadilla,VILLAVICENCIO,9,5875.75
Granadilla,VILLAVICENCIO,10,5714.285714285715
Granadilla,VILLAVICENCIO,11,5472.657142857143
Granadilla,VILLAVICENCIO,12,5896.533333333334
Guayaba*,ARMENIA,1,2274.0
Guayaba*,ARMENIA,2,1900.0819672131147
Guayaba*,ARMENIA,3,1934.9
Guayaba*,ARMENIA,4,1979.639344262295
Guayaba*,ARMENIA,5,2078.3469387755104
Guayaba*,ARMENIA,6,1820.3255813953488
Guayaba*,ARMENIA,7,1993.0833333333333
Guayaba*,ARMENIA,8,1656.4897959183672
Guayaba*,ARMENIA,9,1629.5
Guayaba*,ARMENIA,10,1664.6530612244899
Guayaba*,ARMENIA,11,1734.0697674418604
Guayaba*,ARMENIA,12,1594.212765957447
Guayaba*,BARRANQUILLA,1,3806.948717948718
Guayaba*,BARRANQUILLA,2,3151.9491525423728
Guayaba*,BARRANQUILLA,3,3186.753846153846
Guayaba*,BARRANQUILLA,4,3245.169491525424
Guayaba*,BARRANQUILLA,5,3321.5555555555557
Guayaba*,BARRANQUILLA,6,3145.18
Guayaba*,BARRANQUILLA,7,3257.074074074074
Guayaba*,BARRANQUILLA,8,3053.8867924528304
Guayaba*,BARRANQUILLA,9,2688.78
Guayaba*,BARRANQUILLA,10,2886.8653846153848
Guayaba*,BARRANQUILLA,11,3019.653846153846
Guayaba*,BARRANQUILLA,12,3352.478260869565
Guayaba*,"BOGOTÁ, D.C.",1,2912.7377049180327
Guayaba*,"BOGOTÁ, D.C.",2,2072.4897959183672
Guayaba*,"BOGOTÁ, D.C.",3,2141.264150943396
Guayaba*,"BOGOTÁ, D.C.",4,3017.255319148936
Guayaba*,"BOGOTÁ, D.C.",5,3337.505882352941
Guayaba*,"BOGOTÁ, D.C.",6,3087.037037037037
Guayaba*,"BOGOTÁ, D.C.",7,2458.6428571428573
Guayaba*,"BOGOTÁ, D.C.",8,1462.340909090909
Guayaba*,"BOGOTÁ, D.C.",9,1640.4430379746836
Guayaba*,"BOGOTÁ, D.C.",10,1722.7093023255813
Guayaba*,"BOGOTÁ, D.C.",11,1973.5348837209303
Guayaba*,"BOGOTÁ, D.C.",12,1854.506329113924
Guayaba*,BUCARAMANGA,1,2454.96875
Guayaba*,BUCARAMANGA,2,2060.1964285714284
Guayaba*,BUCARAMANGA,3,1810.896551724138
Guayaba*,BUCARAMANGA,4,1791.6326530612246
Guayaba*,BUCARAMANGA,5,2101.705882352941
Guayaba*,BUCARAMANGA,6,1711.9375
Guayaba*,BUCARAMANGA,7,1961.3125
Guayaba*,BUCARAMANGA,8,1626.921568627451
Guayaba*,BUCARAMANGA,9,1027.1458333333333
Guayaba*,BUCARAMANGA,10,1218.5102040816328
Guayaba*,BUCARAMANGA,11,1546.2448979591836
Guayaba*,BUCARAMANGA,12,1942.8048780487804
Guayaba*,CALI,1,2166.7027027027025
Guayaba*,CALI,2,1777.1803278688524
Guayaba*,CALI,3,1958.15625
Guayaba*,CALI,4,2077.245901639344
Guayaba*,CALI,5,2409.5
Guayaba*,CALI,6,2454.673469387755
Guayaba*,CALI,7,2162.576923076923
Guayaba*,CALI,8,1803.648148148148
Guayaba*,CALI,9,1684.02
Guayaba*,CALI,10,1836.0188679245282
Guayaba*,CALI,11,2121.2549019607845
Guayaba*,CALI,12,2069.0652173913045
Guayaba*,CARTAGENA DE INDIAS,1,3480.36
Guayaba*,CARTAGENA DE INDIAS,2,3318.8387096774195
Guayaba*,CARTAGENA DE INDIAS,3,3223.3142857142857
Guayaba*,CARTAGENA DE INDIAS,4,3159.375
Guayaba*,CARTAGENA DE INDIAS,5,3253.4117647058824
Guayaba*,CARTAGENA DE INDIAS,6,3199.1875
Guayaba*,CARTAGENA DE INDIAS,7,3158.777777777778
Guayaba*,CARTAGENA DE INDIAS,8,2950.714285714286
Guayaba*,CARTAGENA DE INDIAS,9,2656.676470588235
Guayaba*,CARTAGENA DE INDIAS,10,2877.114285714286
Guayaba*,CARTAGENA DE INDIAS,11,2939.4857142857145
Guayaba*,CARTAGENA DE INDIAS,12,3123.5172413793102
Guayaba*,CÚCUTA,2,2314.6521739130435
Guayaba*,CÚCUTA,3,2277.703703703704
Guayaba*,CÚCUTA,4,2162.5416666666665
Guayaba*,CÚCUTA,5,2417.3076923076924
Guayaba*,CÚCUTA,6,2448.84
Guayaba*,CÚCUTA,7,2268.4074074074074
Guayaba*,CÚCUTA,8,1642.6
Guayaba*,CÚCUTA,9,1397.2222222222222
Guayaba*,CÚCUTA,10,1515.4
Guayaba*,CÚCUTA,11,1780.6
Guayaba*,CÚCUTA,12,1917.3076923076924
Guayaba*,IBAGUÉ,1,2134.4
Guayaba*,IBAGUÉ,2,1841.75
Guayaba*,IBAGUÉ,3,1996.7777777777778
Guayaba*,IBAGUÉ,4,2148.909090909091
Guayaba*,IBAGUÉ,5,2088.6666666666665
Guayaba*,IBAGUÉ,6,2432.5555555555557
Guayaba*,IBAGUÉ,7,2453.5
Guayaba*,IBAGUÉ,8,2246.5833333333335
Guayaba*,IBAGUÉ,9,1540.9333333333334
Guayaba*,IBAGUÉ,10,1880.25
Guayaba*,IBAGUÉ,11,2021.4285714285713
Guayaba*,IBAGUÉ,12,1769.8181818181818
Guayaba*,MANIZALES,1,2565.1481481481483
Guayaba*,MANIZALES,2,2467.6969696969695
Guayaba*,MANIZALES,3,2490.7714285714287
Guayaba*,MANIZALES,4,2367.128205128205
Guayaba*,MANIZALES,5,2434.4411764705883
Guayaba*,MANIZALES,6,2288.114285714286
Guayaba*,MANIZALES,7,2267.2
Guayaba*,MANIZALES,8,2357.6388888888887
Guayaba*,MANIZALES,9,2017.3823529411766
Guayaba*,MANIZALES,10,2049.0555555555557
Guayaba*,MANIZALES,11,2178.1935483870966
Guayaba*,MANIZALES,12,2405.6875
Guayaba*,MEDELLÍN,1,2382.968253968254
Guayaba*,MEDELLÍN,2,2152.949494949495
Guayaba*,MEDELLÍN,3,2373.854368932039
Guayaba*,MEDELLÍN,4,2117.183673469388
Guayaba*,MEDELLÍN,5,2408.5731707317073
Guayaba*,MEDELLÍN,6,2072.4285714285716
Guayaba*,MEDELLÍN,7,2243.2345679012346
Guayaba*,MEDELLÍN,8,2248.95
Guayaba*,MEDELLÍN,9,1744.4146341463415
Guayaba*,MEDELLÍN,10,2059.9638554216867
Guayaba*,MEDELLÍN,11,1990.7564102564102
Guayaba*,MEDELLÍN,12,2243.4473684210525
Guayaba*,NEIVA,1,2795.76
Guayaba*,NEIVA,2,2537.6206896551726
Guayaba*,NEIVA,3,2245.71875
Guayaba*,NEIVA,4,2424.735294117647
Guayaba*,NEIVA,5,2695.8529411764707
Guayaba*,NEIVA,6,2542.939393939394
Guayaba*,NEIVA,7,2500.925925925926
Guayaba*,NEIVA,8,1810.2571428571428
Guayaba*,NEIVA,9,2177.9666666666667
Guayaba*,NEIVA,10,2448.1111111111113
Guayaba*,NEIVA,11,2710.6785714285716
Guayaba*,NEIVA,12,2250.266666666667
Guayaba*,PASTO,1,1608.3157894736842
Guayaba*,PASTO,2,1672.3777777777777
Guayaba*,PASTO,3,1600.723404255319
Guayaba*,PASTO,4,1641.8695652173913
Guayaba*,PASTO,5,1786.6976744186047
Guayaba*,PASTO,6,1859.4418604651162
Guayaba*,PASTO,7,1636.7857142857142
Guayaba*,PASTO,8,1863.6976744186047
Guayaba*,PASTO,9,1584.642857142857
Guayaba*,PASTO,10,1681.2888888888888
Guayaba*,PASTO,11,2069.3488372093025
Guayaba*,PASTO,12,1583.9722222222222
Guayaba*,PEREIRA,1,2236.5806451612902
Guayaba*,PEREIRA,2,2013.17
Guayaba*,PEREIRA,3,2110.106796116505
Guayaba*,PEREIRA,4,2063.5252525252527
Guayaba*,PEREIRA,5,2130.6941176470586
Guayaba*,PEREIRA,6,2083.4545454545455
Guayaba*,PEREIRA,7,2074.3333333333335
Guayaba*,PEREIRA,8,1983.404761904762
Guayaba*,PEREIRA,9,1828.4404761904761
Guayaba*,PEREIRA,10,1862.4096385542168
Guayaba*,PEREIRA,11,2007.8974358974358
Guayaba*,PEREIRA,12,2068.5822784810125
Guayaba*,POPAYÁN,1,2278.0
Guayaba*,POPAYÁN,2,2172.75
Guayaba*,POPAYÁN,3,2200.1111111111113
Guayaba*,POPAYÁN,4,2227.7
Guayaba*,POPAYÁN,5,2427.8888888888887
Guayaba*,POPAYÁN,6,2377.294117647059
Guayaba*,POPAYÁN,7,2304.277777777778
Guayaba*,POPAYÁN,8,2275.1111111111113
Guayaba*,POPAYÁN,9,1949.3529411764705
Guayaba*,POPAYÁN,10,2128.764705882353
Guayaba*,POPAYÁN,11,2327.1666666666665
Guayaba*,POPAYÁN,12,2059.4375
Guayaba*,SAN JOSÉ DE CÚCUTA,1,2793.157894736842
Guayaba*,SAN JOSÉ DE CÚCUTA,2,3052.9444444444443
Guayaba*,SAN JOSÉ DE CÚCUTA,3,3004.8947368421054
Guayaba*,SAN JOSÉ DE CÚCUTA,4,3111.4
Guayaba*,SAN JOSÉ DE CÚCUTA,5,3101.4285714285716
Guayaba*,SAN JOSÉ DE CÚCUTA,6,2567.8076923076924
Guayaba*,SAN JOSÉ DE CÚCUTA,7,2984.28
Guayaba*,SAN JOSÉ DE CÚCUTA,8,3064.1785714285716
Guayaba*,SAN JOSÉ DE CÚCUTA,9,1836.6818181818182
Guayaba*,SAN JOSÉ DE CÚCUTA,10,2001.3846153846155
Guayaba*,SAN JOSÉ DE CÚCUTA,11,2254.576923076923
Guayaba*,SAN JOSÉ DE CÚCUTA,12,2670.1714285714284
Guayaba*,SANTA MARTA,2,1739.0
Guayaba*,SANTA MARTA,4,1848.0
Guayaba*,TUNJA,1,2181.32
Guayaba*,TUNJA,2,2256.40625
Guayaba*,TUNJA,3,2049.8285714285716
Guayaba*,TUNJA,4,2276.55
Guayaba*,TUNJA,5,2443.3142857142857
Guayaba*,TUNJA,6,2346.3714285714286
Guayaba*,TUNJA,7,2232.5882352941176
Guayaba*,TUNJA,8,2017.0555555555557
Guayaba*,TUNJA,9,1658.8823529411766
Guayaba*,TUNJA,10,1659.8055555555557
Guayaba*,TUNJA,11,1754.2941176470588
Guayaba*,TUNJA,12,1879.235294117647
Guayaba*,VILLAVICENCIO,1,2067.12
Guayaba*,VILLAVICENCIO,2,1468.53125
Guayaba*,VILLAVICENCIO,3,1476.6857142857143
Guayaba*,VILLAVICENCIO,4,2231.222222222222
Guayaba*,VILLAVICENCIO,5,2282.5833333333335
Guayaba*,VILLAVICENCIO,6,2189.205882352941
Guayaba*,VILLAVICENCIO,7,1699.5
Guayaba*,VILLAVICENCIO,8,1026.4444444444443
Guayaba*,VILLAVICENCIO,9,1105.2941176470588
Guayaba*,VILLAVICENCIO,10,1225.5714285714287
Guayaba*,VILLAVICENCIO,11,1411.2857142857142
Guayaba*,VILLAVICENCIO,12,1495.5172413793102
Habichuela,ARMENIA,1,3594.8611111111113
Habichuela,ARMENIA,2,3228.8524590163934
Habichuela,ARMENIA,3,3892.9166666666665
Habichuela,ARMENIA,4,2935.883333333333
Habichuela,ARMENIA,5,2586.5510204081634
Habichuela,ARMENIA,6,2480.5116279069766
Habichuela,ARMENIA,7,2785.6458333333335
Habichuela,ARMENIA,8,2973.061224489796
Habichuela,ARMENIA,9,3418.7
Habichuela,ARMENIA,10,3918.8367346938776
Habichuela,ARMENIA,11,3128.6744186046512
Habichuela,ARMENIA,12,2420.978723404255
Habichuela,BARRANQUILLA,1,4239.615384615385
Habichuela,BARRANQUILLA,2,3734.3333333333335
Habichuela,BARRANQUILLA,3,3832.3076923076924
Habichuela,BARRANQUILLA,4,2010.7627118644068
Habichuela,BARRANQUILLA,5,2437.277777777778
Habichuela,BARRANQUILLA,6,2736.7
Habichuela,BARRANQUILLA,7,2558.240740740741
Habichuela,BARRANQUILLA,8,3070.396226415094
Habichuela,BARRANQUILLA,9,3931.9791666666665
Habichuela,BARRANQUILLA,10,4562.057692307692
Habichuela,BARRANQUILLA,11,3404.25
Habichuela,BARRANQUILLA,12,3853.2608695652175
Habichuela,"BOGOTÁ, D.C.",1,3645.123076923077
Habichuela,"BOGOTÁ, D.C.",2,2751.0
Habichuela,"BOGOTÁ, D.C.",3,3805.96261682243
Habichuela,"BOGOTÁ, D.C.",4,2575.181818181818
Habichuela,"BOGOTÁ, D.C.",5,3125.438202247191
Habichuela,"BOGOTÁ, D.C.",6,2721.4756097560976
Habichuela,"BOGOTÁ, D.C.",7,3022.2183908045977
Habichuela,"BOGOTÁ, D.C.",8,2964.2045454545455
Habichuela,"BOGOTÁ, D.C.",9,3405.6785714285716
Habichuela,"BOGOTÁ, D.C.",10,3520.1954022988507
Habichuela,"BOGOTÁ, D.C.",11,3269.3023255813955
Habichuela,"BOGOTÁ, D.C.",12,2449.0625
Habichuela,BUCARAMANGA,1,3403.6216216216217
Habichuela,BUCARAMANGA,2,2992.5
Habichuela,BUCARAMANGA,3,3140.915254237288
Habichuela,BUCARAMANGA,4,1517.1923076923076
Habichuela,BUCARAMANGA,5,2159.8518518518517
Habichuela,BUCARAMANGA,6,2464.6530612244896
Habichuela,BUCARAMANGA,7,2308.0
Habichuela,BUCARAMANGA,8,2220.9803921568628
Habichuela,BUCARAMANGA,9,2995.288888888889
Habichuela,BUCARAMANGA,10,4219.1
Habichuela,BUCARAMANGA,11,2843.4791666666665
Habichuela,BUCARAMANGA,12,2945.688888888889
Habichuela,CALI,1,3801.864864864865
Habichuela,CALI,2,3661.9836065573772
Habichuela,CALI,3,4270.890625
Habichuela,CALI,4,2884.065573770492
Habichuela,CALI,5,2889.777777777778
Habichuela,CALI,6,2737.3061224489797
Habichuela,CALI,7,2502.6923076923076
Habichuela,CALI,8,3596.8888888888887
Habichuela,CALI,9,3779.86
Habichuela,CALI,10,3917.943396226415
Habichuela,CALI,11,2986.8823529411766
Habichuela,CALI,12,2186.8260869565215
